entity,country_code
โยลา,NG
ヨラ,NG
约拉,NG
욜라,NG
amagasaki,JP
अमागासाकी,JP
อะมางาซากิ,JP
尼崎,JP
아마가사키,JP
santo domingo de los colorados,EC
सांतो दोमिंगो दे लॉस कोलोराडोस,EC
ซานโตโดมิงโกเดอลอสโคโลราโดส,EC
サント・ドミンゴ・デ・ロス・コロラドス,EC
圣多明各-德洛斯科лорадос,EC
산토도밍고데로스콜로라도스,EC
tartous,SY
tartus,SY
tartús,SY
तरसूस,SY
ทาร์ทัส,SY
タルトゥース,SY
塔尔图斯,SY
타르투스,SY
karabaglar,TR
karabağlar,TR
काराबालार,TR
คาราบาห์ลาร์,TR
カラバラル,TR
卡拉巴拉尔,TR
카라바을라르,TR
macallè,ET
mek'ele,ET
mekele,ET
mekelie,ET
mequele,ET
मेकेले,ET
เมเกเล,ET
メケレ,ET
默克莱,ET
메켈레,ET
iloilo,PH
iloílo,PH
इलोइलो,PH
อีโลอีโล,PH
イロイロ,PH
伊洛伊洛,PH
일로일로,PH
udźdźajn,IN
ujjain,IN
उज्जैन,IN
อุชเชน,IN
ウッジャイン,IN
烏賈因,IN
우자인,IN
nazaré,ET
nazret,ET
नाज़रेत,ET
นาซึเรท,ET
ナズレト,ET
拿撒勒,ET
나즈레트,ET
colorado springs,US
कोलोराडो स्प्रिंग्स,US
โคโลราโดสปริงส์,US
コロラドスプリングス,US
科罗拉多斯普林斯,US
콜로라도스프링스,US
niteroi,BR
niterói,BR
निटेरॉय,BR
นีเตรอย,BR
ニテロイ,BR
尼泰罗伊,BR
니테로이,BR
huancayo,PE
हुआंकायो,PE
อวงกาโย,PE
ワンカヨ,PE
万卡约,PE
우앙카요,PE
al hillah,IQ
hilla,IQ
हिल्ला,IQ
ฮิลลา,IQ
ヒッラ,IQ
希拉,IQ
힐라,IQ
mbandaka,CD
म्बांडाका,CD
อึมบันดากา,CD
ムバンダカ,CD
姆班达卡,CD
음반다카,CD
malanje,AO
namp'o,KP
nampho,KP
nampo,KP
नाम्पो,KP
मलान्जे,AO
นัมโพ,KP
มาลังเฌ,AO
マランジェ,AO
南浦,KP
马兰热,AO
남포,KP
말란제,AO
bacolod,PH
bacolod city,PH
बाकोलोड,PH
บาโคโลด,PH
バコロド,PH
巴科羅,PH
바콜로드,PH
sao joao de meriti,BR
são joão de meriti,BR
साओ जोआओ दे मेरिटी,BR
เซาฌูเอาจีเมรีชี,BR
サン・ジョアン・デ・メリチ,BR
圣若昂-迪梅里蒂,BR
상주앙지메리치,BR
mansilingan,PH
kahama,TZ
काहामा,TZ
คาฮามา,TZ
カハマ,TZ
卡哈马,TZ
카하마,TZ
virginia beach,US
वर्जीनिया बीच,US
เวอร์จิเนียบีช,US
バージニアビーチ,US
弗吉尼亚比奇,US
버지니아비치,US
ramagundam,IN
ramgundam,IN
रामगुंडम,IN
รามคุนตัม,IN
ラーマगुンダム,IN
拉姆根达姆,IN
람군담,IN
batman,TR
बैटमैन,TR
บัตมัน,TR
バトマン,TR
巴特曼,TR
바트만,TR
manado,ID
मनादो,ID
มานาโด,ID
マナド,ID
万鸦老,ID
마나도,ID
lishui,CN
lệ thủy,CN
लीशुई,CN
ลี่สุ่ย,CN
丽水,CN
麗水,CN
리수이,CN
raleigh,US
रैले,US
ราลี,US
ローリー,US
罗利,US
롤리,US
marikina,PH
marikina city,PH
मरीकिना,PH
มาริกินา,PH
マリキナ市,PH
馬利金納市,PH
마리키나시,PH
djouba,SS
dżuba,SS
eslamschahr,IR
eslamshahr,IR
giuba,SS
juba,SS
muratpasa,TR
muratpaşa,TR
văn sơn,CN
wenshan,CN
wenshan city,CN
yuba,SS
इस्लामशहर,IR
जुबा,SS
मुरातपाशा,TR
वेनशान,CN
จูบา,SS
มูรัตปาชา,TR
เหวินซาน,CN
เอสลามชะฮร์,IR
エスラーームシャフル,IR
ジュバ,SS
ムラトパシャ,TR
伊斯兰沙赫尔,IR
文山市,CN
朱巴,SS
穆拉特帕夏,TR
무라트파샤,TR
문산시,CN
에슬람샤르,IR
heroica matamoros,MX
हेरोइका माटामोरोस,MX
เอย์โรยกามาตาโมรอส,MX
エロイカ・マタモロス,MX
英雄马塔莫罗斯,MX
에로이카 마타모로스,MX
sanliurfa,TR
şanlıurfa,TR
शानलीउर्फा,TR
ชันลืออูร์ฟา,TR
シャンルウルファ,TR
尚勒乌尔法,TR
산리우르파,TR
chengde,CN
thừa đức,CN
चेंगदे,CN
เฉิงเต๋อ,CN
承徳,CN
承德,CN
청더,CN
koursk,RU
kursk,RU
कुर्स्क,RU
คูสค์,RU
クルスク,RU
库尔斯克,RU
쿠르스크,RU
maheshtala,IN
mahesztala,IN
महेशतला,IN
มาเฮชทาลา,IN
マヘシュタラ,IN
马赫什塔拉,IN
마헤시탈라,IN
constantina,DZ
constantine,DZ
costantina,DZ
konstantyna,DZ
कोन्स्तान्तिन,DZ
กงส์ต็องตีน,DZ
コンスタンティーヌ,DZ
君士坦丁,DZ
콘스탄틴,DZ
andijan,UZ
andijon,UZ
andijã,UZ
andiyán,UZ
andiżan,UZ
अंदिजोन,UZ
อันดีจัน,UZ
アンディジャン,UZ
安集延,UZ
안디잔,UZ
cardiff,GB
कार्डिफ़,GB
คาร์ดิฟฟ์,GB
カーディフ,GB
卡迪夫,GB
카디프,GB
boksburg,ZA
बोक्सबर्ग,ZA
บอกซ์เบิร์ก,ZA
ボクスブルク,ZA
博克斯堡,ZA
복스버그,ZA
basuo,CN
bát sở,CN
बासुओ,CN
ปาสั่ว,CN
八所,CN
바숴,CN
elazig,TR
elazığ,TR
एलाज़िग,TR
เอลาซือ,TR
エラズー,TR
埃拉泽,TR
엘라지,TR
san nicolas de los garza,MX
san nicolás de los garza,MX
सान निकोलस दे लोस गार्ज़ा,MX
ซันนิโกลัสเดโลสการ์ซา,MX
サン・ニコラス・デ・ロス・ガルサ,MX
圣尼古拉斯-德洛斯加尔萨,MX
산니콜라스데로스가르사,MX
kupang,ID
कुपांग,ID
กูปัง,ID
クパン,ID
古邦,ID
carrefour,HT
कार्रेफ़ूर,HT
การ์ฟูร์,HT
カルフール,HT
加勒富尔,HT
카르푸,HT
shyamnagar,IN
श्याम नगर,IN
ชยามนคร,IN
シャームナガル,IN
沙姆纳加尔,IN
샴나가르,IN
dasmarinas,PH
dasmariñas,PH
दस्मारिनस,PH
ดัสมาลีญัส,PH
ダスマリニャス,PH
达斯马里尼亚斯,PH
다스마리냐스,PH
trương gia giới,CN
zhangjiajie,CN
झांगजियाजी,CN
จางเจียเจี้ย,CN
张家界,CN
張家界,CN
장가계,CN
miami,US
मियामी,US
ไมแอมี,US
マイアミ,US
迈阿密,US
마이애미,US
korhogo,CI
कोरहोगो,CI
โคร์โฮโก,CI
コルホゴ,CI
科霍戈,CI
코르호고,CI
halifax,CA
हैलिफ़ैक्स,CA
แฮลิแฟกซ์,CA
ハリファックス,CA
哈利法克斯,CA
핼리팩스,CA
fujisawa,JP
फ़ुजिसावा,JP
ฟูจิซาวะ,JP
藤沢,JP
藤泽,JP
후지사와,JP
bissau,GW
बिसाऊ,GW
บิสเซา,GW
ビサウ,GW
比绍,GW
비사우,GW
sandakan,MY
सैंडकन,MY
ซันดากัน,MY
サンダカン,MY
山打根,MY
산다칸,MY
mawlamyine,MM
मॉलाम्याइन,MM
เมาะลำไย,MM
モーラミャイン,MM
毛淡棉,MM
몰러먀잉,MM
sunch'on,KR
sunchon,KR
thuận xuyên,KR
सुनचोन,KR
ซุนช็อน,KR
順川,KR
顺天,KR
순천,KR
sultangazi,TR
सुल्तानगाज़ी,TR
ซุลตานกาซี,TR
スルタンガズィ,TR
苏丹加济,TR
술탄가지,TR
uyo,NG
उयो,NG
อูโย,NG
ウヨ,NG
乌约,NG
ciudad obregon,MX
ciudad obregón,MX
स्यूदाद ओब्रेगोन,MX
ซิวดัดโอเบรกอน,MX
シウダー・オブレゴン,MX
奥夫雷贡城,MX
시우다드오브레곤,MX
bei'an,CN
bắc an,CN
बेइआन,CN
เป่ย์อาน,CN
北安,CN
베이안,CN
malegaon,IN
मालेगांव,IN
มาเลกอน,IN
マレガオン,IN
马莱冈,IN
말레가온,IN
davangere,IN
dawanagere,IN
दावणगेरे,IN
ดาวันเกเร,IN
ダヴァンゲレー,IN
达文盖雷,IN
다반게레,IN
ado-ekiti,NG
अडो-एकिति,NG
อาโด-เอกิติ,NG
アド・エキティ,NG
阿多埃基蒂,NG
아도에키티,NG
manizales,CO
मानिज़ालेस,CO
มานีซาเลส,CO
マニサレス,CO
马尼萨莱斯,CO
마니살레스,CO
masan,KR
मसान,KR
มาซัน,KR
マサン,KR
馬山,KR
마산,KR
ananindeua,BR
अनानिन्देउआ,BR
อานานินเดวา,BR
アナニンデウア,BR
阿纳宁德乌阿,BR
아나닌데우아,BR
stavropol,RU
stavropol',RU
stawropol,RU
stávropol,RU
स्तावरोपोल,RU
สตัฟโรปอล,RU
スタヴロポリ,RU
斯塔夫罗波尔,RU
스타브로폴,RU
santos,BR
सांतोस,BR
ซังตุส,BR
サントス,BR
桑托斯,BR
산투스,BR
kashiwa,JP
काशिवा,JP
คาชิวะ,JP
柏,JP
가시와,JP
ogbomosho,NG
ogbomoso,NG
ogbomoszo,NG
ओग्बोमोशो,NG
オグボモショ,NG
奧格博莫紹,NG
오그보모소,NG
tel aviv,IL
tel awiw,IL
tel-aviv,IL
तेल अवीव,IL
เทลอาวีฟ,IL
テルアビブ,IL
特拉维夫,IL
텔아비브,IL
goma,CD
गोमा,CD
โกมา,CD
ゴマ,CD
戈马,CD
buenaventura,CO
बुएनावेंतुरा,CO
บวยนาเบนตูรา,CO
ブエナベントゥーラ,CO
布埃纳文图拉,CO
부에나벤투라,CO
welkom,ZA
वेल्कोम,ZA
เวลคอม,ZA
ウェルコム,ZA
韦尔科姆,ZA
웰콤,ZA
marioupol,UA
mariupol,UA
mariupol',UA
mariúpol,UA
मारियूपोल,UA
มารีอูโปล,UA
マリウポリ,UA
马里乌波尔,UA
마리우폴,UA
sham shui po,HK
thâm thủy bộ,HK
ซัมซุยโป,HK
深水埗,HK
샴수이포,HK
machida,JP
माचिदा,JP
มาจิดะ,JP
町田,JP
마치다,JP
venustiano carranza,MX
वेनुस्तियानो कैरांज़ा,MX
เบนุสเตียโน การ์รันซา,MX
ベヌスティアーノ・カランサ,MX
贝努斯蒂亚诺·卡兰萨,MX
베누스티아노 카란사,MX
az-zakazik,EG
zagazig,EG
ज़गाज़िग,EG
ซากาซิก,EG
ザガジグ,EG
宰加济格,EG
자가지그,EG
mataram,ID
माताराम,ID
มาตารัม,ID
マタラム,ID
马塔兰,ID
마타람,ID
ismailia,EG
ismaília,EG
ismaïlia,EG
इस्माइलिया,EG
อิสเมอิลีอา,EG
イスマイリア,EG
伊斯梅利亚,EG
이스마일리아,EG
dźalganw,IN
jalgaon,IN
जलगाँव,IN
จาลกาออน,IN
ジャルガーオン,IN
贾尔冈,IN
잘가온,IN
ningde,CN
ningdé,CN
ninh đức,CN
निंगदे,CN
หนิงเต๋อ,CN
宁德,CN
寧徳,CN
닝더,CN
akola,IN
अकोला,IN
อโกลา,IN
アコーラー,IN
阿科拉,IN
아콜라,IN
belagavi,IN
बेलगावी,IN
เบฬะคาวี,IN
ベラガーヴィ,IN
贝拉加维,IN
벨라가비,IN
cusco,PE
cuzco,PE
कुज़्को,PE
กุสโก,PE
クスコ,PE
库斯科,PE
쿠스코,PE
jiuquan,CN
tửu tuyền,CN
जिउक्वान,CN
จิ่วเฉวียน,CN
酒泉,CN
주취안,CN
veracruz,MX
वेराक्रूज़,MX
เบรากรุซ,MX
ベラクルス,MX
韦拉克鲁斯,MX
베라크루스,MX
east jerusalem,PS
gerusalemme est,PS
jerusalém oriental,PS
jerusalén este,PS
jérusalem-est,PS
ostjerusalem,PS
wschodnia jerozolima,PS
đông giê-ru-sa-lem,PS
पूर्वी यरूशलेम,PS
เยรูซาเลมตะวันออก,PS
东耶路撒冷,PS
東エルサレム,PS
동예루살렘,PS
gumi,KR
kumi,KR
गुमी,KR
คูมี,KR
亀尾,KR
龟尾,KR
구미,KR
briansk,RU
briańsk,RU
brjansk,RU
bryansk,RU
ब्रियांस्क,RU
บรืยานสค์,RU
ブリャンスク,RU
布良斯克,RU
브랸스크,RU
maltepe,TR
माल्टेपे,TR
มัลเตเป,TR
マルテペ,TR
马尔泰佩,TR
말테페,TR
kuala terengganu,MY
कुआला तेरेंगानु,MY
กัวลาเตอเริงกานู,MY
クアラ・トレンガヌ,MY
瓜拉登嘉楼,MY
쿠알라 트렝가누,MY
toyota,JP
टोयोटा,JP
โตโยต้า,JP
丰田,JP
豊田,JP
토요타,JP
mandaluyong,PH
mandaluyong city,PH
मांडलुयोंग,PH
มันดาลูโยง,PH
マンダルヨン,PH
曼达卢永,PH
만달루용,PH
matadi,CD
मतादी,CD
มาตาดี้,CD
マタディ,CD
马塔迪,CD
마타디,CD
al kharj,SA
al-chardsch,SA
al-chardż,SA
al-jarj,SA
al-kharj,SA
अल-खरज,SA
อัลคาร์จ,SA
アル・ハルジュ,SA
海尔季,SA
알카르지,SA
hoàng đại tiên,HK
wong tai sin,HK
वोंग ताई सिन,HK
หว่องไท่ซิน,HK
ウォンタイシン,HK
黃大仙,HK
웡타이신,HK
minna,NG
मंडलुयोंग,PH
मिन्ना,NG
มินนา,NG
ミンナ,NG
明纳,NG
민나,NG
xalapa de enriquez,MX
xalapa de enríquez,MX
ख़ालापा दे एनरीकेस,MX
ฮาลาปาเดเอนริเกซ,MX
ハラパ・デ・エンリケス,MX
哈拉帕-恩里克斯,MX
할라파데엔리케스,MX
rajpur sonarpur,IN
rājpur sonārpur,IN
राजपुर सोनारपुर,IN
ราชปุระ โสนารปุระ,IN
ラージプル・ソナールプル,IN
拉杰普尔索纳普尔,IN
라즈푸르소나르푸르,IN
bratislava,SK
bratysława,SK
ब्रातिस्लावा,SK
บราติสลาวา,SK
ブラチスラヴァ,SK
布拉迪斯拉发,SK
브라티슬라바,SK
taman petaling,MY
タマン・ペタリン,MY
八打灵花园,MY
타만 페탈링,MY
laval,CA
लावाल,CA
ลาวาล,CA
ラヴァル,CA
拉瓦勒,CA
라발,CA
udaipur,IN
उदयपुर,IN
อุทัยปุระ,IN
ウダイプル,IN
乌代布尔,IN
우다이푸르,IN
al hasakah,SY
al-hasaka,SY
hasaka,SY
hassaká,SY
hassaké,SY
अल-हसकाह,SY
อัลฮะซะกะฮ์,SY
ハサカ,SY
哈塞克,SY
하사카,SY
louxor,EG
luksor,EG
luxor,EG
lúxor,EG
लक्सर,EG
ลักซอร์,EG
ルクソール,EG
卢克索,EG
룩소르,EG
auasa,ET
awasa,ET
awassa,ET
ह्वासा,ET
อาวาซา,ET
ハワッサ,ET
阿瓦萨,ET
하와사,ET
chimoio,MZ
चिमोइओ,MZ
ชิโมอิโอ,MZ
シモイオ,MZ
希莫尤,MZ
시모이우,MZ
tando allahyar,PK
टंडो अल्लाहयार,PK
タンド・アッラーヤール,PK
坦杜阿拉亚尔,PK
탄도 알라야르,PK
daloa,CI
दालोआ,CI
ดาโลอา,CI
ダロア,CI
达洛亚,CI
달로아,CI
dingxi,CN
định tây,CN
डिंग्शी,CN
ติ้งซี,CN
定西,CN
딩시,CN
bamenda,CM
बामेन्डा,CM
บาเมนดา,CM
バメンダ,CM
巴门达,CM
바멘다,CM
tver,RU
twer,RU
ट्वेर,RU
ตเวียร์,RU
トヴェリ,RU
特维尔,RU
트베리,RU
boa vista,BR
बोआ विस्टा,BR
โบอาวิสตา,BR
ボア・ヴィスタ,BR
博阿维斯塔,BR
보아비스타,BR
rio branco,BR
रियो ब्रांको,BR
รีโอบรังโก,BR
リオブランコ,BR
里奥布朗库,BR
히우브랑쿠,BR
oakland,US
ओकलैंड,US
โอ๊กแลนด์,US
korba,IN
कोरबा,IN
โกระบา,IN
コルバ,IN
科尔巴,IN
코르바,IN
takamatsu,JP
ताकामात्सु,JP
ทากามัตสึ,JP
高松,JP
다카마쓰,JP
tirana,AL
तिराना,AL
ติรานา,AL
ティラナ,AL
地拉那,AL
티라나,AL
san juan,"[""PR"", ""PH"", ""AR""]"
सान हुआन,"[""PR"", ""PH"", ""AR""]"
ซานฮวน,"[""PR"", ""PH"", ""AR""]"
サンフアン,"[""PR"", ""PH"", ""AR""]"
圣胡安,"[""PR"", ""PH"", ""AR""]"
산후안,"[""PR"", ""PH"", ""AR""]"
alor setar,MY
आलोर सेतार,MY
อาโลร์เซอตาร์,MY
アロースター,MY
亚罗士打,MY
알로르세타르,MY
tongchuan,CN
tongchuán,CN
đồng xuyên,CN
तोंगछुआन,CN
ถงชวาน,CN
銅川,CN
铜川,CN
퉁촨,CN
mangalore,IN
mangaluru,IN
मंगलुरु,IN
มังกาลอร์,IN
マンガロール,IN
芒格洛尔,IN
망갈루루,IN
pasay,PH
pásay,PH
पासाय,PH
ปาไซ,PH
パサイ,PH
帕賽,PH
파사이,PH
toyama,JP
तोयामा,JP
โทยามะ,JP
富山,JP
도야마,JP
tetouan,MA
tetuan,MA
tetuán,MA
tetuão,MA
tétouan,MA
तेतुअन,MA
เตตวน,MA
テトゥアン,MA
得土安,MA
테투안,MA
christchurch,NZ
क्राइस्टचर्च,NZ
ไครสต์เชิร์ช,NZ
クライストチャーチ,NZ
基督城,NZ
크라이스트처치,NZ
azcapotzalco,MX
अज़कापोटज़ल्को,MX
อัซกาโปตซัลโก,MX
アスカポツァルコ,MX
阿斯卡波察尔科,MX
아스카포찰코,MX
bunamwaya,UG
बुनामवाया,UG
บูนัมวายา,UG
ブナムワヤ,UG
布南瓦亚,UG
부남와야,UG
magnitogorsk,RU
मैग्निटोगोर्स्क,RU
มากนีโตกอสค์,RU
マグニトゴルスク,RU
马格尼托哥尔斯克,RU
마그니토고르스크,RU
tulsa,US
टल्सा,US
ทัลซา,US
タルサ,US
塔尔萨,US
털사,US
dźhansi,IN
jansi,IN
jhansi,IN
झाँसी,IN
ฌานสี,IN
ジャーンシー,IN
占西,IN
잔시,IN
tseung kwan o,HK
tương quân áo,HK
เจิงกวานโอ,HK
将軍澳,HK
將軍澳,HK
정관오,HK
ciudad bolivar,VE
ciudad bolívar,VE
स्यूदाद बोलिवर,VE
ซิวดัดโบลิบาร์,VE
シウダー・ボリバル,VE
玻利瓦尔城,VE
시우다드볼리바르,VE
kampung kangkar teberau,MY
कम्पुंग कंकर तेबेरौ,MY
กัมปุงกังการ์เตเบเรา,MY
カンポン・カンカル・テブラウ,MY
甘榜地不佬港脚,MY
캄풍 캉카르 테베라우,MY
koumassi,CI
กูมาซี,CI
庫馬西,CI
cố nguyên,CN
guyuan,CN
गुयुआन,CN
กู้หยวน,CN
固原,CN
wandsbek,DE
वांड्सबेक,DE
วานดส์เบค,DE
ヴァンツベック,DE
万茨贝克,DE
반츠베크,DE
mineápolis,US
minneapolis,US
मिनियापोलिस,US
มินนีแอโพลิส,US
ミネアポリス,US
明尼阿波利斯,US
미니애폴리스,US
thoothukudi,IN
tuttukkudi,IN
थूथुकुडी,IN
ตุตตุക്കുติ,IN
トゥーットゥックディ,IN
杜蒂戈林,IN
투투쿠디,IN
ardabil,IR
अर्दबील,IR
อาร์เดบิล,IR
アルダビール,IR
阿尔达比勒,IR
아르다빌,IR
chaoyang,CN
